Date,Invoice No,Product Name,Category,Batch No,Expiry Date,Quantity,Unit Price,Total Sales,Distributor,City,Branch,Sales Rep,Payment Status
2025-12-10 00:00:00,INV-4815,Ibuprofen 400mg,Tablet,B-12,2025-08-13,24,73.59,,Care Distributors,Vadodara,Branch A,Priya,Paid
2025-01-02 00:00:00,INV-4703,Cough Syrup,Tablet,B-40,2025-06-26,297,67.5,20047.5,HealthPlus,Ahmedabad,Branch A,Priya,Pending
2025-09-25 00:00:00,INV-6928,Paracetamol 500mg,Syrup,B-10,2025-04-04,734,69.15,,HealthPlus,Ahmedabad,Branch B,Priya,
2025-06-17 00:00:00,INV-4077,Paracetamol 500mg,Capsule,B-43,2025-02-08,42,83.98,3527.1600000000003,ABC Pharma,Vadodara,Branch A,Priya,Partial
2025-10-11 00:00:00,INV-4720,Paracetamol 500mg,Capsule,B-38,2025-01-26,306,24.11,7377.66,ABC Pharma,Vadodara,Branch A,Raj,Paid
2025-01-28 00:00:00,INV-1334,Paracetamol 500mg,Capsule,B-14,2025-01-01,832,32.08,26690.559999999998,Medico Supplies,Ahmedabad,Branch B,Priya,
2025-01-03 00:00:00,INV-9295,paracetamol 500mg,Capsule,B-35,2025-05-19,859,18.62,,Medico Supplies,Vadodara,Branch B,Neha,
2025-10-12 00:00:00,INV-3228,Azithromycin 250mg,Tablet,B-27,2025-08-03,253,60.13,15212.890000000001,Care Distributors,Ahmedabad,Branch B,Raj,Pending
2025-11-07 00:00:00,INV-3928,Azithromycin 250mg,Tablet,B-13,2025-02-03,802,98.64,79109.28,HealthPlus,Ahmedabad,Branch B,Raj,Partial
2025-07-11 00:00:00,INV-4718,Azithromycin 250mg,Capsule,B-11,2025-03-09,178,12.51,2226.7799999999997,ABC Pharma,Ahmedabad,Branch A,Neha,
2025-11-01 00:00:00,INV-2495,Ibuprofen 400mg,Syrup,B-11,2025-03-13,993,81.08,80512.44,ABC Pharma,Ahmedabad,Branch A,Priya,Partial
2025-11-18 00:00:00,INV-8125,Paracetamol 500mg,Syrup,B-27,2025-03-27,393,61.35,24110.55,HealthPlus,Ahmedabad,Branch A,Priya,Partial
2025-05-30 00:00:00,INV-1383,Paracetamol 500mg,Tablet,B-48,2026-01-01,131,77.26,10121.060000000001,HealthPlus,Ahmedabad,Branch B,Priya,Pending
2025-12-15 00:00:00,INV-7684,Cough Syrup,Syrup,B-11,2025-10-31,756,27.08,20472.48,ABC Pharma,Ahmedabad,Branch B,Priya,Partial
2025-04-03 00:00:00,INV-8208,Azithromycin 250mg,Tablet,B-8,2025-10-04,786,98.31,77271.66,Care Distributors,Ahmedabad,Branch B,Neha,Paid
2025-09-25 00:00:00,INV-5249,Cough Syrup,Tablet,B-39,2025-07-13,184,48.54,,HealthPlus,Ahmedabad,Branch A,Amit,Pending
2025-08-09 00:00:00,INV-3355,Vitamin D Capsules,Capsule,B-3,2025-08-05,525,64.35,33783.75,HealthPlus,Ahmedabad,Branch B,Neha,Partial
2025-02-09 00:00:00,INV-8231,Cough Syrup,Tablet,B-30,2025-10-15,19,67.97,1291.43,ABC Pharma,Vadodara,Branch B,Priya,Pending
2025-09-16 00:00:00,INV-6288,paracetamol 500mg,Syrup,B-40,2025-07-02,977,38.74,37848.98,ABC Pharma,Vadodara,Branch B,Amit,Pending
2025-12-08 00:00:00,INV-4561,Cough Syrup,Capsule,B-37,2025-07-23,43,1.13,48.589999999999996,ABC Pharma,Vadodara,Branch B,Neha,Pending
2025-09-16 00:00:00,INV-6713,Paracetamol 500mg,Capsule,B-44,2025-05-06,635,43.59,27679.65,Medico Supplies,Ahmedabad,Branch A,Amit,Partial
2025-08-19 00:00:00,INV-5141,Cough Syrup,Syrup,B-41,2025-11-22,434,72.88,31629.92,ABC Pharma,Ahmedabad,Branch B,Neha,Partial
2025-07-06 00:00:00,INV-7086,Vitamin D Capsules,Syrup,B-10,2025-04-07,573,66.66,38196.18,Care Distributors,Vadodara,Branch B,Amit,Pending
2025-04-07 00:00:00,INV-1021,Ibuprofen 400mg,Tablet,B-44,2025-07-01,667,3.12,2081.04,Medico Supplies,Vadodara,Branch A,Amit,
2025-06-08 00:00:00,INV-7442,Paracetamol 500mg,Tablet,B-29,2025-11-22,508,82.92,42123.36,Medico Supplies,Vadodara,Branch B,Amit,
2025-01-26 00:00:00,INV-8888,Ibuprofen 400mg,Syrup,B-43,2025-05-09,220,80.18,17639.600000000002,Care Distributors,Ahmedabad,Branch A,Raj,Paid
2025-08-02 00:00:00,INV-6481,Cough Syrup,Syrup,B-48,2025-06-15,491,56.17,27579.47,Care Distributors,Ahmedabad,Branch A,Raj,
2025-06-29 00:00:00,INV-7563,Cough Syrup,Tablet,B-46,2025-08-19,239,85.16,20353.239999999998,ABC Pharma,Vadodara,Branch A,Raj,Pending
2025-09-30 00:00:00,INV-4979,Paracetamol 500mg,Capsule,B-26,2025-12-22,188,72.92,13708.960000000001,HealthPlus,Ahmedabad,Branch A,Priya,Pending
2025-12-19 00:00:00,INV-7771,Azithromycin 250mg,Tablet,B-19,2025-09-23,322,21.09,6790.98,Care Distributors,Vadodara,Branch B,Raj,Pending
2025-08-15 00:00:00,INV-4984,Cough Syrup,Capsule,B-22,2025-03-17,439,22.49,9873.109999999999,Care Distributors,Ahmedabad,Branch B,Neha,Partial
2025-03-24 00:00:00,INV-6515,Vitamin D Capsules,Tablet,B-47,2025-04-01,106,44.58,4725.48,HealthPlus,Vadodara,Branch B,Priya,Paid
2025-11-07 00:00:00,INV-6922,Azithromycin 250mg,Syrup,B-31,2025-07-03,676,74.91,50639.159999999996,Care Distributors,Ahmedabad,Branch A,Neha,Paid
2025-05-02 00:00:00,INV-4818,Ibuprofen 400mg,Capsule,B-14,2025-08-24,374,18.87,7057.38,Care Distributors,Ahmedabad,Branch A,Priya,Partial
2025-07-02 00:00:00,INV-7603,Cough Syrup,Capsule,B-2,2025-08-25,656,56.38,36985.28,HealthPlus,Vadodara,Branch A,Neha,
2025-10-04 00:00:00,INV-8708,Azithromycin 250mg,Capsule,B-39,2025-03-24,909,37.55,34132.95,Care Distributors,Ahmedabad,Branch B,Raj,
2025-01-14 00:00:00,INV-9234,Paracetamol 500mg,Syrup,B-39,2025-04-29,605,78.49,47486.45,Medico Supplies,Ahmedabad,Branch B,Amit,Pending
2025-04-03 00:00:00,INV-4254,Ibuprofen 400mg,Syrup,B-46,2025-10-27,547,44.97,24598.59,Care Distributors,Ahmedabad,Branch B,Neha,Pending
2025-01-15 00:00:00,INV-4496,Cough Syrup,Capsule,B-4,2025-05-06,906,11.34,10274.039999999999,ABC Pharma,Ahmedabad,Branch A,Priya,Paid
2025-10-11 00:00:00,INV-7388,Cough Syrup,Tablet,B-22,2025-04-16,232,10.66,2473.12,ABC Pharma,Ahmedabad,Branch A,Amit,
2025-07-12 00:00:00,INV-2288,Azithromycin 250mg,Tablet,B-9,2025-06-09,350,23.8,8330.0,ABC Pharma,Ahmedabad,Branch A,Raj,Partial
2025-12-16 00:00:00,INV-6034,Paracetamol 500mg,Syrup,B-22,2025-03-22,262,14.77,3869.74,Medico Supplies,Ahmedabad,Branch B,Amit,Pending
2025-03-27 00:00:00,INV-7112,Paracetamol 500mg,Tablet,B-15,2025-05-06,632,63.47,40113.04,ABC Pharma,Ahmedabad,Branch B,Priya,Paid
2025-01-04 00:00:00,INV-2585,Vitamin D Capsules,Capsule,B-30,2025-12-18,418,63.58,26576.44,HealthPlus,Vadodara,Branch B,Neha,Paid
2025-06-17 00:00:00,INV-7417,Ibuprofen 400mg,Capsule,B-35,2025-11-14,313,24.37,,Medico Supplies,Ahmedabad,Branch B,Raj,Paid
2025-12-06 00:00:00,INV-3197,Vitamin D Capsules,Capsule,B-41,2025-01-27,439,41.98,,Care Distributors,Vadodara,Branch A,Neha,Paid
2025-01-12 00:00:00,INV-9970,Ibuprofen 400mg,Capsule,B-9,2025-04-03,976,27.51,26849.760000000002,Care Distributors,Vadodara,Branch A,Priya,Partial
2025-05-10 00:00:00,INV-5951,Azithromycin 250mg,Tablet,B-18,2025-03-12,756,65.81,49752.36,Medico Supplies,Ahmedabad,Branch B,Raj,Pending
,INV-8623,Vitamin D Capsules,Tablet,B-33,2025-12-18,397,55.66,22097.02,HealthPlus,Ahmedabad,Branch B,Amit,
2025-10-21 00:00:00,INV-9398,Azithromycin 250mg,Syrup,B-2,2025-01-05,57,42.97,,Care Distributors,Vadodara,Branch A,Priya,Paid
,INV-6300,Paracetamol 500mg,Capsule,B-11,2025-07-14,912,33.62,30661.44,Care Distributors,Ahmedabad,Branch A,Raj,
2025-05-17 00:00:00,INV-4599,Ibuprofen 400mg,Capsule,B-9,2025-01-13,356,60.36,21488.16,HealthPlus,Vadodara,Branch A,Priya,Partial
2025-11-14 00:00:00,INV-3952,Vitamin D Capsules,Syrup,B-9,2025-09-03,928,31.65,29371.199999999997,Medico Supplies,Vadodara,Branch B,Neha,
2025-07-05 00:00:00,INV-2586,Cough Syrup,Syrup,B-18,2025-08-31,245,16.25,3981.25,HealthPlus,Vadodara,Branch B,Neha,Pending
2025-08-19 00:00:00,INV-9956,Paracetamol 500mg,Tablet,B-23,2025-03-30,350,82.26,28791.0,ABC Pharma,Ahmedabad,Branch A,Raj,Paid
2025-07-09 00:00:00,INV-9024,Paracetamol 500mg,Capsule,B-19,2025-05-30,931,99.74,92857.94,HealthPlus,Vadodara,Branch B,Raj,
2025-07-18 00:00:00,INV-8262,Vitamin D Capsules,Syrup,B-21,2025-01-08,495,38.8,19206.0,Care Distributors,Vadodara,Branch A,Priya,Paid
2025-05-11 00:00:00,INV-2882,Ibuprofen 400mg,Tablet,B-30,2025-06-09,202,6.56,1325.12,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-07-21 00:00:00,INV-1775,Paracetamol 500mg,Tablet,B-29,2025-06-10,795,74.3,59068.5,ABC Pharma,Ahmedabad,Branch A,Amit,
2025-12-02 00:00:00,INV-3098,Ibuprofen 400mg,Tablet,B-9,2025-05-30,851,62.74,53391.740000000005,HealthPlus,Ahmedabad,Branch B,Priya,Pending
2025-08-06 00:00:00,INV-9678,Ibuprofen 400mg,Capsule,B-25,2025-09-01,692,3.92,2712.64,HealthPlus,Ahmedabad,Branch A,Neha,
2025-03-28 00:00:00,INV-5379,Cough Syrup,Capsule,B-49,2025-03-12,845,36.18,30572.1,ABC Pharma,Vadodara,Branch B,Amit,Partial
2025-01-01 00:00:00,INV-1178,Cough Syrup,Capsule,B-27,2025-01-18,482,40.26,19405.32,ABC Pharma,Ahmedabad,Branch A,Amit,Paid
2025-05-05 00:00:00,INV-3890,Ibuprofen 400mg,Syrup,B-19,2025-03-31,263,53.38,14038.94,Care Distributors,Ahmedabad,Branch B,Priya,Partial
2025-11-29 00:00:00,INV-9427,Vitamin D Capsules,Syrup,B-21,2025-11-04,582,76.08,44278.56,Medico Supplies,Vadodara,Branch A,Raj,
2025-11-23 00:00:00,INV-9246,Cough Syrup,Capsule,B-6,2025-01-12,830,23.5,19505.0,HealthPlus,Vadodara,Branch B,Amit,Paid
2025-07-30 00:00:00,INV-1687,Ibuprofen 400mg,Tablet,B-25,2025-02-27,782,5.5,4301.0,Care Distributors,Ahmedabad,Branch B,Amit,Partial
2025-11-09 00:00:00,INV-9018,Vitamin D Capsules,Syrup,B-1,2025-07-18,823,82.1,67568.29999999999,Medico Supplies,Ahmedabad,Branch B,Priya,Paid
2025-08-05 00:00:00,INV-8457,Vitamin D Capsules,Syrup,B-10,2025-07-20,499,69.73,34795.270000000004,ABC Pharma,Vadodara,Branch B,Raj,Pending
2025-09-27 00:00:00,INV-6204,Cough Syrup,Tablet,B-40,2025-03-04,86,54.53,4689.58,Care Distributors,Vadodara,Branch A,Raj,Partial
2025-03-29 00:00:00,INV-3020,Ibuprofen 400mg,Tablet,B-17,2025-03-07,300,93.43,28029.000000000004,Care Distributors,Ahmedabad,Branch B,Raj,Paid
2025-04-10 00:00:00,INV-7204,Ibuprofen 400mg,Syrup,B-28,2025-04-19,437,20.57,8989.09,HealthPlus,Vadodara,Branch B,Raj,Partial
2025-01-13 00:00:00,INV-5276,Cough Syrup,Syrup,B-27,2025-02-26,93,43.77,4070.61,HealthPlus,Vadodara,Branch B,Amit,Paid
2025-05-25 00:00:00,INV-2017,Paracetamol 500mg,Syrup,B-18,2025-11-07,904,66.47,60088.88,HealthPlus,Vadodara,Branch A,Priya,Paid
2025-02-16 00:00:00,INV-7205,Paracetamol 500mg,Tablet,B-41,2025-04-17,363,7.96,2889.48,ABC Pharma,Ahmedabad,Branch B,Neha,
2025-02-16 00:00:00,INV-8693,Paracetamol 500mg,Capsule,B-26,2025-11-17,8,95.46,763.68,ABC Pharma,Vadodara,Branch A,Raj,Paid
2025-06-10 00:00:00,INV-3090,Vitamin D Capsules,Syrup,B-42,2025-01-15,32,29.62,947.84,ABC Pharma,Ahmedabad,Branch B,Neha,
2025-01-11 00:00:00,INV-1246,Paracetamol 500mg,Tablet,B-14,2025-05-20,834,59.0,49206.0,Medico Supplies,Ahmedabad,Branch A,Neha,Paid
2025-08-26 00:00:00,INV-3310,Azithromycin 250mg,Tablet,B-11,2025-07-31,82,61.56,5047.92,Care Distributors,Vadodara,Branch A,Priya,Paid
2025-09-27 00:00:00,INV-8433,Paracetamol 500mg,Capsule,B-43,2025-08-05,179,34.68,,Care Distributors,Vadodara,Branch B,Amit,
2025-07-07 00:00:00,INV-1706,Azithromycin 250mg,Tablet,B-31,2025-02-16,179,94.7,16951.3,ABC Pharma,Vadodara,Branch B,Amit,Paid
2025-10-05 00:00:00,INV-8253,Azithromycin 250mg,Capsule,B-22,2025-12-31,489,40.12,19618.68,HealthPlus,Ahmedabad,Branch B,Amit,Paid
2025-06-13 00:00:00,INV-1668,Vitamin D Capsules,Capsule,B-5,2025-10-25,729,83.26,60696.54,HealthPlus,Ahmedabad,Branch B,Raj,
2025-07-27 00:00:00,INV-4576,Paracetamol 500mg,Capsule,B-9,2025-11-17,414,85.51,35401.14,ABC Pharma,Ahmedabad,Branch B,Amit,Partial
2025-04-02 00:00:00,INV-3999,Paracetamol 500mg,Capsule,B-25,2025-03-06,348,72.69,25296.12,Medico Supplies,Vadodara,Branch A,Priya,Pending
2025-06-06 00:00:00,INV-2084,Cough Syrup,Syrup,B-10,2025-07-21,807,96.12,77568.84,ABC Pharma,Vadodara,Branch B,Amit,Paid
2025-07-23 00:00:00,INV-4650,Ibuprofen 400mg,Syrup,B-22,2025-06-12,47,48.28,2269.16,ABC Pharma,Vadodara,Branch B,Amit,
2025-01-09 00:00:00,INV-5996,Cough Syrup,Capsule,B-37,2025-03-15,499,97.59,,HealthPlus,Ahmedabad,Branch A,Neha,Paid
2025-09-19 00:00:00,INV-3460,Ibuprofen 400mg,Capsule,B-35,2025-03-20,898,98.22,88201.56,HealthPlus,Vadodara,Branch B,Amit,
2025-03-04 00:00:00,INV-6834,Vitamin D Capsules,Capsule,B-26,2025-01-13,710,31.96,22691.600000000002,HealthPlus,Vadodara,Branch A,Amit,Pending
2025-09-17 00:00:00,INV-5636,Azithromycin 250mg,Syrup,B-8,2025-06-25,904,30.07,27183.28,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-12-29 00:00:00,INV-2720,Ibuprofen 400mg,Syrup,B-22,2025-01-23,667,69.89,46616.63,HealthPlus,Ahmedabad,Branch A,Amit,
,INV-1111,Paracetamol 500mg,Capsule,B-31,2025-04-24,383,33.79,12941.57,Care Distributors,Vadodara,Branch A,Raj,Partial
2025-03-15 00:00:00,INV-5155,Azithromycin 250mg,Syrup,B-50,2025-03-22,663,68.99,45740.369999999995,Care Distributors,Ahmedabad,Branch B,Amit,
2025-04-04 00:00:00,INV-1749,Vitamin D Capsules,Capsule,B-30,2025-10-11,962,16.92,16277.04,Care Distributors,Ahmedabad,Branch B,Priya,Paid
2025-09-04 00:00:00,INV-2338,Paracetamol 500mg,Tablet,B-7,2025-09-24,796,5.34,4250.64,ABC Pharma,Vadodara,Branch B,Priya,Paid
2025-07-22 00:00:00,INV-2779,Paracetamol 500mg,Capsule,B-10,2025-02-20,845,41.49,35059.05,Care Distributors,Vadodara,Branch A,Priya,
2025-03-12 00:00:00,INV-4318,Azithromycin 250mg,Syrup,B-39,2025-07-25,433,26.06,,Care Distributors,Vadodara,Branch B,Priya,Pending
2025-12-11 00:00:00,INV-7547,Paracetamol 500mg,Tablet,B-50,2025-09-10,106,53.58,5679.48,Care Distributors,Ahmedabad,Branch A,Neha,
2025-01-31 00:00:00,INV-7348,Vitamin D Capsules,Syrup,B-17,2025-08-05,744,47.0,34968.0,ABC Pharma,Ahmedabad,Branch A,Raj,Paid
2025-06-16 00:00:00,INV-5835,Vitamin D Capsules,Tablet,B-48,2025-05-26,864,99.86,86279.04,Care Distributors,Ahmedabad,Branch A,Neha,Partial
2025-07-08 00:00:00,INV-3145,Paracetamol 500mg,Capsule,B-48,2025-03-28,539,95.8,51636.2,ABC Pharma,Ahmedabad,Branch A,Raj,
2025-05-12 00:00:00,INV-5891,Azithromycin 250mg,Capsule,B-10,2025-03-08,108,80.7,8715.6,Medico Supplies,Vadodara,Branch B,Priya,Pending
2025-06-18 00:00:00,INV-3955,Paracetamol 500mg,Tablet,B-19,2025-09-29,238,85.02,20234.76,Medico Supplies,Ahmedabad,Branch A,Neha,
2025-04-02 00:00:00,INV-5201,Azithromycin 250mg,Syrup,B-10,2025-12-16,843,33.67,28383.81,ABC Pharma,Ahmedabad,Branch B,Priya,Partial
2025-05-15 00:00:00,INV-5997,Vitamin D Capsules,Syrup,B-42,2025-08-25,886,94.35,83594.09999999999,Medico Supplies,Ahmedabad,Branch B,Neha,
2025-08-09 00:00:00,INV-5932,Azithromycin 250mg,Capsule,B-10,2025-04-30,375,77.04,28890.000000000004,Care Distributors,Vadodara,Branch A,Priya,Pending
2025-12-25 00:00:00,INV-1462,Vitamin D Capsules,Capsule,B-39,2025-05-02,929,92.26,85709.54000000001,ABC Pharma,Ahmedabad,Branch A,Priya,Paid
2025-09-09 00:00:00,INV-8647,Paracetamol 500mg,Capsule,B-48,2025-02-09,403,5.54,2232.62,Medico Supplies,Ahmedabad,Branch B,Amit,Paid
2025-01-20 00:00:00,INV-7720,Ibuprofen 400mg,Capsule,B-18,2025-08-18,65,3.68,239.20000000000002,HealthPlus,Vadodara,Branch A,Amit,
2025-09-01 00:00:00,INV-4034,Paracetamol 500mg,Syrup,B-33,2025-01-19,860,97.48,83832.8,ABC Pharma,Ahmedabad,Branch B,Neha,
2025-06-07 00:00:00,INV-3420,Vitamin D Capsules,Capsule,B-3,2025-04-28,764,5.98,4568.72,ABC Pharma,Vadodara,Branch A,Neha,Paid
2025-09-06 00:00:00,INV-9423,Cough Syrup,Capsule,B-10,2025-05-01,984,50.88,,ABC Pharma,Vadodara,Branch B,Priya,Pending
2025-11-28 00:00:00,INV-2443,Ibuprofen 400mg,Capsule,B-11,2025-11-15,509,70.87,36072.83,ABC Pharma,Vadodara,Branch A,Amit,
2025-12-06 00:00:00,INV-1590,Cough Syrup,Syrup,B-6,2025-04-06,754,64.61,48715.94,HealthPlus,Ahmedabad,Branch B,Amit,Partial
2025-02-04 00:00:00,INV-8233,Vitamin D Capsules,Tablet,B-25,2025-07-30,881,53.42,47063.020000000004,Care Distributors,Vadodara,Branch B,Amit,Pending
2025-01-25 00:00:00,INV-2767,Vitamin D Capsules,Tablet,B-1,2025-12-21,513,41.76,21422.879999999997,Care Distributors,Vadodara,Branch A,Raj,Partial
2025-01-05 00:00:00,INV-2663,Vitamin D Capsules,Capsule,B-35,2025-02-05,559,17.84,9972.56,ABC Pharma,Vadodara,Branch A,Neha,Partial
2025-02-04 00:00:00,INV-9223,Ibuprofen 400mg,Syrup,B-34,2025-02-09,578,10.56,6103.68,ABC Pharma,Ahmedabad,Branch A,Priya,Pending
2025-06-10 00:00:00,INV-8885,Paracetamol 500mg,Tablet,B-21,2025-02-03,149,62.21,9269.29,Medico Supplies,Vadodara,Branch A,Amit,
2025-08-05 00:00:00,INV-6485,cough syrup,Tablet,B-5,2025-05-20,540,21.19,11442.6,ABC Pharma,Ahmedabad,Branch B,Amit,Pending
2025-07-10 00:00:00,INV-1808,Azithromycin 250mg,Tablet,B-49,2025-05-11,556,28.55,15873.800000000001,ABC Pharma,Ahmedabad,Branch B,Amit,Partial
2025-09-17 00:00:00,INV-2658,Vitamin D Capsules,Capsule,B-17,2025-02-28,285,14.24,4058.4,ABC Pharma,Ahmedabad,Branch B,Raj,Pending
2025-03-25 00:00:00,INV-1930,Paracetamol 500mg,Tablet,B-31,2025-01-15,381,67.46,25702.26,Medico Supplies,Vadodara,Branch B,Priya,Pending
2025-01-29 00:00:00,INV-4027,Vitamin D Capsules,Tablet,B-27,2025-05-24,514,28.3,14546.2,Care Distributors,Vadodara,Branch B,Priya,Paid
2025-08-12 00:00:00,INV-6106,Vitamin D Capsules,Syrup,B-50,2025-10-24,487,23.85,11614.95,Care Distributors,Vadodara,Branch B,Raj,Paid
2025-04-20 00:00:00,INV-9171,Cough Syrup,Syrup,B-1,2025-08-10,401,47.68,19119.68,Medico Supplies,Vadodara,Branch A,Neha,Partial
2025-04-06 00:00:00,INV-1442,Ibuprofen 400mg,Tablet,B-43,2025-03-01,800,63.44,50752.0,Medico Supplies,Vadodara,Branch A,Neha,Pending
2025-05-18 00:00:00,INV-6272,Vitamin D Capsules,Capsule,B-43,2025-08-18,401,93.77,37601.77,ABC Pharma,Ahmedabad,Branch B,Amit,
2025-09-30 00:00:00,INV-2914,Ibuprofen 400mg,Capsule,B-24,2025-12-08,320,77.78,24889.6,Care Distributors,Vadodara,Branch A,Amit,Pending
2025-06-17 00:00:00,INV-4843,Azithromycin 250mg,Capsule,B-22,2025-10-17,687,75.38,51786.06,ABC Pharma,Ahmedabad,Branch B,Priya,Partial
2025-02-15 00:00:00,INV-8051,Cough Syrup,Capsule,B-32,2025-07-17,794,1.82,1445.0800000000002,Medico Supplies,Ahmedabad,Branch A,Priya,Pending
2025-11-05 00:00:00,INV-8497,Vitamin D Capsules,Capsule,B-34,2025-08-28,822,9.94,8170.679999999999,ABC Pharma,Vadodara,Branch A,Neha,
2025-08-19 00:00:00,INV-4907,Azithromycin 250mg,Syrup,B-49,2025-01-16,183,92.43,16914.690000000002,Care Distributors,Vadodara,Branch A,Raj,Paid
2025-11-27 00:00:00,INV-5336,Paracetamol 500mg,Syrup,B-18,2025-07-08,535,63.47,33956.45,HealthPlus,Vadodara,Branch B,Priya,
2025-01-08 00:00:00,INV-9096,Azithromycin 250mg,Capsule,B-27,2025-03-21,930,32.26,30001.8,ABC Pharma,Ahmedabad,Branch B,Neha,Partial
2025-09-09 00:00:00,INV-4260,Cough Syrup,Tablet,B-45,2025-12-22,244,54.03,13183.32,Medico Supplies,Ahmedabad,Branch A,Priya,
2025-12-03 00:00:00,INV-6651,Paracetamol 500mg,Tablet,B-16,2025-12-23,774,30.72,23777.28,ABC Pharma,Ahmedabad,Branch B,Amit,Partial
,INV-8717,Paracetamol 500mg,Tablet,B-48,2025-11-07,329,89.38,29406.019999999997,Medico Supplies,Ahmedabad,Branch A,Neha,Partial
2025-10-17 00:00:00,INV-6123,Ibuprofen 400mg,Capsule,B-39,2025-10-20,226,74.56,16850.56,Care Distributors,Ahmedabad,Branch B,Raj,Partial
2025-08-07 00:00:00,INV-1744,Paracetamol 500mg,Capsule,B-41,2025-05-29,924,11.97,11060.28,ABC Pharma,Ahmedabad,Branch B,Priya,Partial
2025-10-11 00:00:00,INV-9452,Cough Syrup,Tablet,B-23,2025-02-10,399,63.09,25172.91,Medico Supplies,Ahmedabad,Branch B,Neha,Pending
2025-02-08 00:00:00,INV-3440,Ibuprofen 400mg,Syrup,B-29,2025-12-20,548,68.53,37554.44,HealthPlus,Vadodara,Branch B,Amit,Paid
2025-07-10 00:00:00,INV-1927,Vitamin D Capsules,Syrup,B-47,2025-10-13,6,67.56,,ABC Pharma,Ahmedabad,Branch B,Neha,Partial
2025-05-23 00:00:00,INV-9582,Vitamin D Capsules,Capsule,B-3,2025-05-05,339,27.1,9186.9,Medico Supplies,Ahmedabad,Branch A,Priya,Partial
2025-01-17 00:00:00,INV-2048,Ibuprofen 400mg,Capsule,B-50,2025-07-06,983,69.43,68249.69,Care Distributors,Vadodara,Branch B,Neha,Partial
2025-10-23 00:00:00,INV-6242,Ibuprofen 400mg,Tablet,B-6,2025-10-20,622,17.01,10580.220000000001,HealthPlus,Vadodara,Branch B,Amit,Paid
2025-01-17 00:00:00,INV-5559,Paracetamol 500mg,Tablet,B-38,2025-12-25,687,15.6,,HealthPlus,Vadodara,Branch B,Neha,Paid
2025-12-26 00:00:00,INV-4608,Vitamin D Capsules,Syrup,B-22,2025-10-13,511,34.62,17690.82,Care Distributors,Vadodara,Branch B,Priya,Paid
2025-01-17 00:00:00,INV-6468,Ibuprofen 400mg,Capsule,B-41,2025-11-16,615,28.22,17355.3,Care Distributors,Ahmedabad,Branch B,Raj,Partial
2025-09-19 00:00:00,INV-1370,Azithromycin 250mg,Tablet,B-22,2025-05-01,709,44.73,31713.569999999996,Medico Supplies,Vadodara,Branch B,Neha,Partial
2025-12-22 00:00:00,INV-1259,Vitamin D Capsules,Tablet,B-49,2025-08-11,841,69.04,,Medico Supplies,Ahmedabad,Branch A,Amit,Paid
2025-05-06 00:00:00,INV-1926,Paracetamol 500mg,Tablet,B-1,2025-01-08,153,39.73,6078.69,Care Distributors,Vadodara,Branch A,Raj,
2025-09-13 00:00:00,INV-7109,Vitamin D Capsules,Tablet,B-44,2025-03-23,632,69.38,43848.159999999996,Medico Supplies,Ahmedabad,Branch A,Neha,
2025-08-25 00:00:00,INV-1958,Vitamin D Capsules,Syrup,B-29,2025-09-10,306,63.1,19308.600000000002,Medico Supplies,Ahmedabad,Branch A,Raj,Paid
2025-12-05 00:00:00,INV-3840,Cough Syrup,Tablet,B-15,2025-07-20,284,20.17,5728.280000000001,ABC Pharma,Vadodara,Branch B,Neha,Partial
2025-02-02 00:00:00,INV-4872,Cough Syrup,Capsule,B-35,2025-04-13,478,44.11,21084.579999999998,Care Distributors,Vadodara,Branch B,Raj,Pending
2025-02-02 00:00:00,INV-1289,Cough Syrup,Syrup,B-16,2025-06-27,312,24.63,7684.5599999999995,Medico Supplies,Vadodara,Branch B,Priya,
2025-04-05 00:00:00,INV-9135,Paracetamol 500mg,Capsule,B-49,2025-04-03,968,87.9,85087.20000000001,Care Distributors,Vadodara,Branch B,Amit,Partial
2025-04-16 00:00:00,INV-3799,Azithromycin 250mg,Tablet,B-32,2025-08-27,690,54.25,37432.5,Care Distributors,Ahmedabad,Branch A,Priya,Partial
2025-04-29 00:00:00,INV-3020,Paracetamol 500mg,Syrup,B-1,2025-06-17,27,62.39,,Care Distributors,Ahmedabad,Branch A,Priya,Partial
2025-09-26 00:00:00,INV-1422,Paracetamol 500mg,Tablet,B-14,2025-06-03,929,74.99,69665.70999999999,ABC Pharma,Ahmedabad,Branch A,Neha,Pending
2025-06-17 00:00:00,INV-1118,Paracetamol 500mg,Tablet,B-12,2025-06-10,224,66.52,14900.48,HealthPlus,Ahmedabad,Branch B,Priya,Partial
2025-12-27 00:00:00,INV-1104,Cough Syrup,Tablet,B-8,2025-06-23,704,75.03,52821.12,Medico Supplies,Vadodara,Branch A,Priya,
2025-06-26 00:00:00,INV-9313,Ibuprofen 400mg,Capsule,B-7,2025-06-01,698,50.1,34969.8,Medico Supplies,Ahmedabad,Branch B,Neha,Pending
2025-10-08 00:00:00,INV-8963,Azithromycin 250mg,Syrup,B-38,2025-06-03,841,86.53,72771.73,Care Distributors,Ahmedabad,Branch A,Amit,Partial
